entropy,block_rep_8,block_rep_16,block_rep_32,skewness,kurtosis,chi2_stat,autocorrelation,compression_ratio,bigram_rep,label
7.195007031114784,0,0,0,-0.1609,-1.1333,238.0,0.079,0.9588,0.0,AES-192 (GCM)
6.460784765557392,0,0,0,0.0829,-1.1837,284.0,0.0223,0.9209,0.0079,AES-192 (CTR)
7.59938855251381,0,0,0.0,-0.0428,-1.2281,245.82,0.0114,0.9796,0.0019,AES-256 (CBC)
6.577673525642712,0,0,0.0,-0.1772,-1.3776,279.11,0.0755,0.929,0.0,AES-256 (ECB)
6.572227441389348,0,0,0,-0.094,-1.1675,248.0,-0.0745,0.9209,0.0,AES-256 (GCM)
6.523284765557392,0,0,0,-0.2255,-1.1357,260.0,-0.1453,0.9209,0.0,AES-256 (CTR)
7.6084298573907025,0,0,0.0,0.0064,-1.2383,263.27,0.087,0.9796,0.0038,AES-128 (CBC)
7.272801168313055,0,0,0.0,-0.0438,-1.1522,232.47,-0.059,0.9611,0.0074,AES-128 (ECB)
7.80412426091128,0,0,0,0.0722,-1.1717,256.0,-0.0326,0.9894,0.0068,AES-128 (GCM)
5.831954882778696,0,0,0,-0.1303,-1.2231,240.0,-0.0497,0.8533,0.0,AES-128 (CTR)
7.592984510804344,0,0,0.0,-0.1092,-1.0392,264.24,-0.0372,0.9796,0.0057,AES-192 (CBC)
6.087492001110315,0,0,0.0,0.1048,-1.2866,240.0,0.0183,0.8791,0.0,AES-192 (ECB)
7.81129455818512,0,0,0,0.0163,-1.2041,255.5,0.0435,0.9894,0.0049,AES-192 (GCM)
7.790665386905544,0,0,0,-0.0228,-1.2014,292.0,-0.0518,0.9894,0.0039,AES-192 (CTR)
7.570574863225208,0,0,0.0,0.0984,-1.2076,285.58,-0.0144,0.9796,0.0019,AES-256 (CBC)
7.215779936679496,0,0,0.0,-0.073,-1.2856,245.65,-0.0023,0.9611,0.0,AES-256 (ECB)
6.566329882778696,0,0,0,0.1025,-1.2079,244.0,0.0483,0.9209,0.0,AES-256 (GCM)
7.53098150933391,0,0,0,-0.1119,-1.1589,299.0,-0.0816,0.979,0.0059,AES-256 (CTR)
7.597506822626465,0,0,0.0,0.0197,-1.1172,273.94,0.0371,0.9796,0.0057,AES-128 (CBC)
7.8246647611927145,0,0,0.0,0.0322,-1.1838,245.91,0.034,0.9895,0.0115,AES-128 (ECB)
5.8125,0,0,0,0.2288,-1.129,240.0,-0.1988,0.8533,0.0,AES-128 (GCM)
7.537105391970173,0,0,0,0.082,-1.1068,292.0,0.1304,0.979,0.0039,AES-128 (CTR)
6.541249133296626,0,0,0.0,0.0051,-1.0925,293.33,-0.039,0.929,0.0,AES-192 (CBC)
7.241443355765334,0,0,0.0,0.1019,-1.0528,236.24,0.08,0.9611,0.0,AES-192 (ECB)
7.809732570286233,0,0,0,-0.0123,-1.2098,258.5,-0.0037,0.9894,0.0088,AES-192 (GCM)
6.585784765557392,0,0,0,0.0369,-1.1894,244.0,0.0547,0.9209,0.0,AES-192 (CTR)
7.197102306306499,0,0,0.0,0.0131,-1.3336,266.35,0.0676,0.9611,0.0037,AES-256 (CBC)
7.808759469146131,0,0,0.0,0.0497,-1.1457,248.86,0.0142,0.9895,0.0106,AES-256 (ECB)
6.523284765557392,0,0,0,-0.2172,-1.1345,260.0,0.0136,0.9209,0.0,AES-256 (GCM)
7.8035925548789775,0,0,0,-0.0473,-1.2569,270.0,0.0641,0.9894,0.0049,AES-256 (CTR)
6.037492001110315,0,0,0.0,-0.011,-1.0245,252.8,0.035,0.8791,0.0,AES-128 (CBC)
6.053055907333271,0,0,0.0,0.0334,-1.0391,252.8,0.1448,0.8791,0.0127,AES-128 (ECB)
5.75,0,0,0,0.1376,-1.1221,256.0,0.2747,0.8533,0.0,AES-128 (GCM)
7.164248035095537,0,0,0,-0.0795,-1.1929,254.0,0.0817,0.9588,0.0,AES-128 (CTR)
7.567415055028877,0,0,0.0,-0.0253,-1.1947,289.45,0.0132,0.9796,0.0038,AES-192 (CBC)
6.7270469631727625,0,0,0.0,-0.0153,-1.3343,236.44,-0.1309,0.929,0.0,AES-192 (ECB)
7.076886597686942,0,0,0,0.0843,-1.1978,302.0,0.04,0.9588,0.0,AES-192 (GCM)
7.519344485857282,0,0,0,-0.0335,-1.2023,305.0,-0.0509,0.979,0.0,AES-192 (CTR)
7.213004614980369,0,0,0.0,0.0817,-1.163,255.06,0.0628,0.9611,0.0,AES-256 (CBC)
6.146928094887357,0,0,0.0,0.2705,-1.1264,220.8,-0.1008,0.8791,0.0,AES-256 (ECB)
5.8125,0,0,0,0.0127,-1.3351,240.0,-0.0588,0.8533,0.0,AES-256 (GCM)
5.84375,0,0,0,0.0026,-1.2784,232.0,-0.0216,0.8533,0.0,AES-256 (CTR)
6.77919817848059,0,0,0.0,-0.0759,-1.2018,225.78,0.0392,0.929,0.0,AES-128 (CBC)
6.071928094887357,0,0,0.0,0.2869,-0.8331,240.0,0.0352,0.8791,0.0,AES-128 (ECB)
7.609219510136586,0,0,0,-0.0249,-1.2683,240.0,0.0397,0.979,0.0039,AES-128 (GCM)
7.816498479214243,0,0,0,-0.0021,-1.1658,243.5,-0.0452,0.9894,0.0049,AES-128 (CTR)
7.170689265699757,0,0,0.0,-0.016,-1.1704,275.76,0.0166,0.9611,0.0,AES-192 (CBC)
7.825696035660156,0,0,0.0,0.0005,-1.2033,228.68,-0.0093,0.9895,0.0058,AES-192 (ECB)
7.593272640924904,0,0,0,-0.0027,-1.2454,243.0,-0.0475,0.979,0.0098,AES-192 (GCM)
6.529182324168044,0,0,0,0.0167,-1.2443,264.0,-0.0386,0.9209,0.0,AES-192 (CTR)
6.121928094887358,0,0,0.0,0.0721,-1.1264,227.2,-0.1581,0.8791,0.0,AES-256 (CBC)
7.214072607831299,0,0,0.0,0.019,-1.2825,264.47,-0.02,0.9611,0.0,AES-256 (ECB)
5.800704882778696,0,0,0,0.1043,-1.3234,248.0,-0.0535,0.8533,0.0,AES-256 (GCM)
7.599404982921797,0,0,0,-0.0167,-1.1923,263.0,0.0415,0.979,0.0078,AES-256 (CTR)
7.579183456869117,0,0,0.0,-0.032,-1.197,262.3,-0.0218,0.9796,0.0038,AES-128 (CBC)
7.187898286218198,0,0,0.0,0.08,-1.2176,270.12,0.0597,0.9611,0.0037,AES-128 (ECB)
6.560432324168044,0,0,0,-0.1402,-1.0159,248.0,0.0236,0.9209,0.0,AES-128 (GCM)
6.585784765557392,0,0,0,0.1566,-1.2885,244.0,0.1382,0.9209,0.0,AES-128 (CTR)
7.251571618640936,0,0,0.0,-0.0429,-1.2911,236.24,0.0423,0.9611,0.0,AES-192 (CBC)
6.638471355518849,0,0,0.0,-0.125,-1.1325,275.56,-0.1083,0.929,0.0,AES-192 (ECB)
7.565338382383912,0,0,0,0.033,-1.1293,277.0,-0.0588,0.979,0.0039,AES-192 (GCM)
7.098799255790211,0,0,0,-0.0345,-1.1907,288.0,-0.0399,0.9588,0.0039,AES-192 (CTR)
7.679818737001245,0,0,0.0,0.0274,-1.2245,217.7,-0.0151,0.9796,0.0057,AES-256 (CBC)
7.602081271930003,0,0,0.0,0.0067,-1.0921,252.61,0.0246,0.9796,0.0019,AES-256 (ECB)
7.265319531114784,0,0,0,0.0103,-1.2045,220.0,0.1527,0.9588,0.0,AES-256 (GCM)
5.675704882778696,0,0,0,0.1603,-1.217,280.0,0.1549,0.8533,0.0,AES-256 (CTR)
7.18045037611172,0,0,0.0,0.1254,-1.1656,270.12,-0.0572,0.9611,0.0037,AES-128 (CBC)
7.797525858191401,0,0,0.0,0.0387,-1.2326,276.92,0.028,0.9895,0.0038,AES-128 (ECB)
7.1391492326369335,0,0,0,0.1615,-1.1865,278.0,0.0324,0.9588,0.0,AES-128 (GCM)
6.57988720694674,0,0,0,-0.1108,-1.1273,248.0,-0.0558,0.9209,0.0,AES-128 (CTR)
7.568388595455126,0,0,0.0,-0.0349,-1.2424,292.36,0.0055,0.9796,0.0019,AES-192 (CBC)
6.793087067369478,0,0,0.0,0.0198,-1.1324,215.11,-0.0999,0.929,0.0,AES-192 (ECB)
5.84375,0,0,0,0.0914,-1.0741,232.0,-0.0855,0.8533,0.0,AES-192 (GCM)
7.612621259913396,0,0,0,-0.02,-1.2221,241.0,0.0005,0.979,0.0059,AES-192 (CTR)
6.0124920011103145,0,0,0.0,-0.404,-0.8562,259.2,-0.2211,0.8791,0.0,AES-256 (CBC)
7.844286008371703,0,0,0.0,-0.03,-1.1585,216.86,-0.0032,0.9895,0.0067,AES-256 (ECB)
6.480239648336088,0,0,0,0.0485,-1.1925,276.0,-0.0507,0.9209,0.0,AES-256 (GCM)
5.800704882778696,0,0,0,0.092,-1.0793,248.0,0.1787,0.8533,0.0,AES-256 (CTR)
6.676733681937786,0,0,0.0,-0.0584,-1.1502,254.22,-0.1199,0.929,0.0,AES-128 (CBC)
6.196928094887356,0,0,0.0,0.0382,-1.1458,208.0,0.0389,0.8791,0.0,AES-128 (ECB)
5.8125,0,0,0,0.0777,-1.2322,240.0,-0.2035,0.8533,0.0,AES-128 (GCM)
7.143369214908247,0,0,0,-0.0308,-1.0944,272.0,-0.0577,0.9588,0.0,AES-128 (CTR)
6.699269185394985,0,0,0.0,-0.2381,-1.1809,243.56,-0.0401,0.929,0.0,AES-192 (CBC)
7.208521964433039,0,0,0.0,-0.0218,-1.2205,260.71,0.0427,0.9611,0.0037,AES-192 (ECB)
6.62676220694674,0,0,0,-0.0441,-1.3409,236.0,-0.105,0.9209,0.0,AES-192 (GCM)
7.824597872111381,0,0,0,0.0294,-1.265,230.0,-0.0487,0.9894,0.0117,AES-192 (CTR)
7.2484291444781626,0,0,0.0,0.0368,-1.199,243.76,-0.0961,0.9611,0.0037,AES-256 (CBC)
6.096928094887358,0,0,0.0,-0.0053,-1.2035,233.6,-0.3239,0.8791,0.0,AES-256 (ECB)
7.145674255790211,0,0,0,-0.0262,-1.2757,256.0,0.0272,0.9588,0.0,AES-256 (GCM)
7.6009788771347,0,0,0,0.0739,-1.1546,263.0,0.0856,0.979,0.002,AES-256 (CTR)
7.578866144370929,0,0,0.0,-0.0461,-1.2544,286.55,-0.0402,0.9796,0.0,AES-128 (CBC)
6.062492001110313,0,0,0.0,0.0841,-1.2015,246.4,0.001,0.8791,0.0,AES-128 (ECB)
7.821897963302665,0,0,0,-0.0839,-1.2063,238.5,-0.0027,0.9894,0.0098,AES-128 (GCM)
7.185380494213572,0,0,0,0.0724,-1.2632,252.0,0.0027,0.9588,0.0039,AES-128 (CTR)
6.765309289591699,0,0,0.0,0.2209,-1.2642,222.22,0.0818,0.929,0.0,AES-192 (CBC)
7.276038611405836,0,0,0.0,-0.0238,-1.218,230.59,0.0359,0.9611,0.0037,AES-192 (ECB)
7.598458230831259,0,0,0,0.0172,-1.1427,246.0,0.0278,0.979,0.002,AES-192 (GCM)
7.795883627909401,0,0,0,0.043,-1.1921,266.0,0.0054,0.9894,0.0108,AES-192 (CTR)
7.592795371656412,0,0,0.0,-0.0653,-1.1177,259.39,0.0852,0.9796,0.0076,AES-256 (CBC)
6.681975956258365,0,0,0.0,0.1795,-1.1115,250.67,-0.0387,0.929,0.0,AES-256 (ECB)
5.84375,0,0,0,0.0815,-1.2194,232.0,-0.2291,0.8533,0.0,AES-256 (GCM)
7.818573332825227,0,0,0,-0.0394,-1.149,239.5,0.0103,0.9894,0.0039,AES-256 (CTR)
7.805005030855649,0,0,0,-0.0155,-1.143,272.0,0.0141,0.9894,0.0059,ChaCha20
7.152215552824224,0,0,0,0.0626,-1.1885,266.0,0.0223,0.9588,0.0039,ChaCha20
5.875,0,0,0,-0.1786,-1.0479,224.0,0.1383,0.8533,0.0,ChaCha20
7.825515650993709,0,0,0,-0.0155,-1.1799,229.5,-0.0267,0.9894,0.0078,ChaCha20
5.75,0,0,0,0.2087,-1.0427,256.0,-0.0515,0.8533,0.0,ChaCha20
7.614058693564426,0,0,0,-0.0001,-1.2161,235.0,-0.041,0.979,0.002,ChaCha20
5.78125,0,0,0,0.3189,-1.1624,248.0,0.0908,0.8533,0.0,ChaCha20
7.819777855539558,0,0,0,0.1073,-1.1473,241.0,-0.0277,0.9894,0.0039,ChaCha20
7.782115410594337,0,0,0,0.0308,-1.1281,293.0,-0.011,0.9894,0.0088,ChaCha20
7.82732568669316,0,0,0,0.0063,-1.1377,238.0,-0.0574,0.9894,0.0117,ChaCha20
5.738204882778696,0,0,0,0.1379,-1.3585,264.0,0.0881,0.8533,0.0,ChaCha20
7.240848193198806,0,0,0,0.0092,-1.1682,226.0,0.0376,0.9588,0.0,ChaCha20
7.211275769538146,0,0,0,0.231,-1.0624,240.0,0.0684,0.9588,0.0078,ChaCha20
7.623673134151101,0,0,0,0.0318,-1.3473,238.0,-0.028,0.979,0.0,ChaCha20
7.807725516262135,0,0,0,0.0533,-1.1668,267.5,-0.0089,0.9894,0.0078,ChaCha20
7.8146359554239675,0,0,0,0.0112,-1.2335,245.0,-0.0064,0.9894,0.0088,ChaCha20
7.200361755790211,0,0,0,-0.1751,-1.1515,246.0,0.0357,0.9588,0.0,ChaCha20
7.820326209986979,0,0,0,0.0046,-1.2054,243.5,-0.071,0.9894,0.0049,ChaCha20
7.802283597960143,0,0,0,-0.041,-1.1782,260.5,-0.0266,0.9894,0.0039,ChaCha20
7.80865807344118,0,0,0,0.0648,-1.1722,254.0,0.0242,0.9894,0.0078,ChaCha20
7.570465383105831,0,0,0,-0.0223,-1.1143,265.0,0.0019,0.979,0.0039,ChaCha20
7.205225476484885,0,0,0,-0.0131,-1.2085,242.0,0.0396,0.9588,0.0,ChaCha20
7.252253210927493,0,0,0,-0.1132,-1.1964,232.0,-0.0257,0.9588,0.0039,ChaCha20
5.84375,0,0,0,0.002,-1.1569,232.0,-0.0618,0.8533,0.0,ChaCha20
7.8258608187544585,0,0,0,-0.034,-1.1751,237.0,-0.0183,0.9894,0.0039,ChaCha20
7.202819531114784,0,0,0,-0.1264,-1.0245,240.0,-0.0462,0.9588,0.0,ChaCha20
7.551999245301111,0,0,0,0.0666,-1.2193,282.0,-0.0344,0.979,0.002,ChaCha20
7.58381661650317,0,0,0,-0.0712,-1.1976,253.0,-0.0168,0.979,0.002,ChaCha20
7.786522621028663,0,0,0,-0.0315,-1.1579,270.0,0.0007,0.9894,0.0059,ChaCha20
7.620574398041465,0,0,0,-0.0071,-1.1739,244.0,-0.0092,0.979,0.0059,ChaCha20
7.127744214908246,0,0,0,0.1284,-1.1055,272.0,0.0649,0.9588,0.0,ChaCha20
7.832408336264614,0,0,0,0.015,-1.2294,230.0,0.0038,0.9894,0.0098,ChaCha20
7.78317103885769,0,0,0,-0.0202,-1.178,288.5,-0.0107,0.9894,0.0088,ChaCha20
7.815339577086988,0,0,0,-0.0016,-1.228,251.0,-0.0425,0.9894,0.0078,ChaCha20
5.706954882778696,0,0,0,0.015,-1.1818,272.0,0.1494,0.8533,0.0,ChaCha20
7.109560535095537,0,0,0,0.2191,-1.0357,280.0,0.0398,0.9588,0.0039,ChaCha20
7.60677951284888,0,0,0,-0.0652,-1.1813,236.0,-0.0726,0.979,0.0059,ChaCha20
7.822741733230715,0,0,0,-0.0295,-1.1459,244.0,-0.0568,0.9894,0.0068,ChaCha20
5.75,0,0,0,-0.2206,-1.3159,256.0,0.0525,0.8533,0.0,ChaCha20
5.78125,0,0,0,-0.0829,-1.147,248.0,0.0445,0.8533,0.0159,ChaCha20
7.790963889407533,0,0,0,-0.0518,-1.3153,264.0,0.0542,0.9894,0.0127,ChaCha20
7.167196814400863,0,0,0,0.1095,-1.2107,256.0,-0.077,0.9588,0.0,ChaCha20
7.825415727062192,0,0,0,-0.0303,-1.1251,242.5,0.0505,0.9894,0.0088,ChaCha20
7.811378278727664,0,0,0,0.0042,-1.1432,251.0,0.0296,0.9894,0.0088,ChaCha20
7.18144970694674,0,0,0,0.1018,-1.307,246.0,-0.0935,0.9588,0.0039,ChaCha20
7.812308382403086,0,0,0,-0.0242,-1.2434,244.5,-0.0612,0.9894,0.0117,ChaCha20
5.75,0,0,0,0.0557,-1.2916,256.0,-0.1368,0.8533,0.0,ChaCha20
7.825638724409159,0,0,0,-0.0122,-1.2735,231.5,0.0119,0.9894,0.0078,ChaCha20
7.602667494498436,0,0,0,0.0845,-1.2362,246.0,-0.0145,0.979,0.0059,ChaCha20
7.222918152316841,0,0,0,-0.0655,-1.1212,238.0,0.025,0.9588,0.0,ChaCha20
7.817874644029807,0,0,0,-0.0256,-1.1754,240.5,-0.0046,0.9894,0.0156,ChaCha20
7.810478963514057,0,0,0,-0.0167,-1.2129,245.0,-0.0519,0.9894,0.0068,ChaCha20
7.611745515742094,0,0,0,0.0242,-1.2353,239.0,-0.0393,0.979,0.0059,ChaCha20
7.579147945554804,0,0,0,-0.0247,-1.1978,246.0,-0.0152,0.979,0.0059,ChaCha20
7.095460376992268,0,0,0,-0.0472,-1.2488,292.0,-0.0493,0.9588,0.0039,ChaCha20
7.180415869030762,0,0,0,0.0423,-1.0817,242.0,0.025,0.9588,0.0039,ChaCha20
7.173484472504132,0,0,0,0.0178,-1.2308,258.0,0.1877,0.9588,0.0,ChaCha20
7.141844373011515,0,0,0,-0.0004,-1.217,260.0,-0.0139,0.9588,0.0039,ChaCha20
5.6875,0,0,0,0.1576,-1.1952,272.0,-0.1146,0.8533,0.0,ChaCha20
7.587129580323876,0,0,0,0.0878,-1.2204,261.0,-0.0243,0.979,0.0039,ChaCha20
5.831954882778696,0,0,0,-0.2236,-1.1147,240.0,0.1432,0.8533,0.0,ChaCha20
7.828463581269951,0,0,0,0.0141,-1.2052,228.5,-0.0189,0.9894,0.0108,ChaCha20
7.592510219976539,0,0,0,-0.0454,-1.2703,249.0,0.0348,0.979,0.0059,ChaCha20
7.571394357159501,0,0,0,-0.0326,-1.2246,270.0,0.0224,0.979,0.002,ChaCha20
7.122626855282828,0,0,0,-0.1331,-1.3474,264.0,0.185,0.9588,0.0039,ChaCha20
7.186313427641414,0,0,0,-0.114,-1.1998,250.0,-0.1216,0.9588,0.0,ChaCha20
7.810019289972289,0,0,0,0.0314,-1.1732,255.5,0.0175,0.9894,0.0098,ChaCha20
7.16758691389348,0,0,0,0.0134,-1.2894,258.0,-0.0744,0.9588,0.0,ChaCha20
5.769454882778696,0,0,0,0.4645,-0.9844,256.0,0.107,0.8533,0.0,ChaCha20
7.171670435602921,0,0,0,0.0632,-1.0703,270.0,-0.0456,0.9588,0.0,ChaCha20
5.726409765557392,0,0,0,-0.1134,-1.4326,272.0,0.0796,0.8533,0.0,ChaCha20
5.65625,0,0,0,-0.2,-1.0589,280.0,0.0865,0.8533,0.0,ChaCha20
7.198446814400863,0,0,0,0.0621,-1.2913,248.0,-0.0319,0.9588,0.0,ChaCha20
7.594212333582711,0,0,0,-0.09,-1.115,252.0,-0.0103,0.979,0.0098,ChaCha20
7.168230652316842,0,0,0,0.0264,-1.1825,260.0,-0.0403,0.9588,0.0039,ChaCha20
7.162333093706189,0,0,0,-0.1128,-1.1829,260.0,0.0232,0.9588,0.0,ChaCha20
7.8059633627243965,0,0,0,-0.0185,-1.1794,272.0,-0.0349,0.9894,0.002,ChaCha20
7.8225909263610784,0,0,0,0.0246,-1.2934,228.0,-0.0496,0.9894,0.0127,ChaCha20
7.802887439346349,0,0,0,0.0336,-1.232,262.0,0.0282,0.9894,0.0078,ChaCha20
7.212546972504132,0,0,0,-0.1781,-1.2445,240.0,0.1086,0.9588,0.0039,ChaCha20
7.801403138291047,0,0,0,-0.0082,-1.203,268.5,-0.0433,0.9894,0.0059,ChaCha20
5.570159765557392,0,0,0,0.1825,-1.4309,312.0,0.0512,0.8533,0.0,ChaCha20
7.160909156297594,0,0,0,0.0828,-1.1771,274.0,-0.0354,0.9588,0.0,ChaCha20
7.172450634588154,0,0,0,0.0259,-1.1423,262.0,0.0386,0.9588,0.0,ChaCha20
5.78125,0,0,0,0.2018,-1.2254,248.0,-0.1717,0.8533,0.0,ChaCha20
7.214715552824224,0,0,0,-0.0731,-1.1985,246.0,-0.0109,0.9588,0.0,ChaCha20
7.615380348774482,0,0,0,-0.0477,-1.2399,240.0,-0.005,0.979,0.0059,ChaCha20
5.875,0,0,0,0.1562,-1.2419,224.0,0.1185,0.8533,0.0,ChaCha20
7.834626347480821,0,0,0,-0.0261,-1.2207,223.5,0.0232,0.9894,0.0049,ChaCha20
7.553038764939418,0,0,0,-0.0835,-1.1875,283.0,0.0499,0.979,0.0059,ChaCha20
7.668833601810128,0,0,0,0.0062,-1.2271,215.0,0.0032,0.979,0.0078,ChaCha20
7.801806895236231,0,0,0,-0.0815,-1.2138,266.0,-0.019,0.9894,0.0098,ChaCha20
7.591352340233489,0,0,0,-0.0133,-1.0901,259.0,0.0699,0.979,0.0039,ChaCha20
7.579707179816492,0,0,0,0.0233,-1.1757,253.0,-0.1032,0.979,0.002,ChaCha20
7.801407311811685,0,0,0,-0.0258,-1.2136,255.5,0.0013,0.9894,0.0117,ChaCha20
5.875,0,0,0,-0.2074,-1.2029,224.0,-0.1486,0.8533,0.0,ChaCha20
7.815192187614355,0,0,0,-0.044,-1.2609,260.0,-0.0035,0.9894,0.0039,ChaCha20
7.81828289910298,0,0,0,0.0335,-1.225,252.0,0.0057,0.9894,0.0068,ChaCha20
7.5949693952290085,0,0,0,-0.0114,-1.2407,252.0,0.0664,0.979,0.0059,ChaCha20
7.82180837014507,0,0,0,0.0232,-1.2473,233.0,-0.0233,0.9894,0.0049,ChaCha20
7.821512684358294,0,0,0,0.0334,-1.1947,237.5,-0.009,0.9894,0.0068,ChaCha20
7.80910568357435,0,0,0,0.0009,-1.1754,246.0,-0.0288,0.9894,0.0117,ChaCha20
7.106221656297594,0,0,0,0.0358,-1.3774,288.0,-0.027,0.9588,0.0,ChaCha20
7.198056714908246,0,0,0,-0.099,-1.3318,246.0,-0.0155,0.9588,0.0039,ChaCha20
7.254320886759449,0,0,0,0.0106,-1.0845,236.0,0.0757,0.9588,0.0,ChaCha20
7.288757031114784,0,0,0,0.0029,-1.1311,214.0,0.0425,0.9588,0.0,ChaCha20
7.154520593706189,0,0,0,-0.0364,-1.0927,270.0,-0.1113,0.9588,0.0078,ChaCha20
5.675704882778696,0,0,0,0.3481,-0.9729,280.0,0.1533,0.8533,0.0,ChaCha20
7.597645357638825,0,0,0,-0.0612,-1.2301,245.0,-0.0122,0.979,0.002,ChaCha20
5.589614648336088,0,0,0,0.1236,-0.8495,312.0,0.2726,0.8533,0.0159,ChaCha20
7.815234024369478,0,0,0,-0.0311,-1.1958,245.5,0.0296,0.9894,0.0108,ChaCha20
7.237662048843471,0,0,0,0.0953,-1.1235,228.0,-0.0685,0.9588,0.0,ChaCha20
7.572928517732471,0,0,0,-0.0731,-1.2336,251.0,0.0468,0.979,0.0059,ChaCha20
7.548841920007042,0,0,0,-0.0653,-1.1709,273.0,0.0088,0.979,0.0,ChaCha20
7.799625091166933,0,0,0,-0.0301,-1.1528,270.5,0.0255,0.9894,0.0117,ChaCha20
5.8125,0,0,0,-0.0384,-1.102,240.0,-0.0879,0.8533,0.0,ChaCha20
7.793678035428,0,0,0,-0.0519,-1.1886,282.5,-0.0009,0.9894,0.0088,ChaCha20
7.096884314400863,0,0,0,0.0474,-1.2935,282.0,0.0143,0.9588,0.0039,ChaCha20
7.59302177963246,0,0,0,-0.0054,-1.1668,251.0,0.0525,0.979,0.002,ChaCha20
7.800827634194183,0,0,0,-0.0302,-1.0964,251.5,-0.0294,0.9894,0.0068,ChaCha20
5.8125,0,0,0,0.0892,-1.198,240.0,0.1757,0.8533,0.0,ChaCha20
7.576495120483922,0,0,0,-0.063,-1.2189,251.0,0.0278,0.979,0.0078,ChaCha20
7.296569531114784,0,0,0,0.1111,-1.0563,208.0,0.002,0.9588,0.0,ChaCha20
5.75,0,0,0,0.2135,-1.0595,256.0,-0.1275,0.8533,0.0,ChaCha20
5.8125,0,0,0,-0.1032,-1.4391,240.0,-0.0571,0.8533,0.0,ChaCha20
7.178348193198806,0,0,0,-0.0931,-1.1367,246.0,0.0464,0.9588,0.0,ChaCha20
7.23789941389348,0,0,0,-0.0565,-1.1477,240.0,0.0371,0.9588,0.0078,ChaCha20
7.834754240408269,0,0,0,-0.0178,-1.1,235.5,0.0439,0.9894,0.0039,ChaCha20
7.17014559370619,0,0,0,0.0481,-1.1429,254.0,-0.0712,0.9588,0.0,ChaCha20
7.588970932130219,0,0,0,-0.0687,-1.2368,262.0,0.0359,0.979,0.0039,ChaCha20
7.7914459932611,0,0,0,-0.0198,-1.151,285.0,-0.053,0.9894,0.0039,ChaCha20
7.779096518486038,0,0,0,0.0176,-1.2601,285.5,0.0291,0.9894,0.0059,ChaCha20
5.875,0,0,0,0.0033,-1.3897,224.0,-0.0157,0.8533,0.0,ChaCha20
7.792749226630021,0,0,0,0.0581,-1.2886,283.0,-0.0236,0.9894,0.0039,ChaCha20
7.127744214908247,0,0,0,0.0236,-1.165,276.0,-0.0274,0.9588,0.0039,ChaCha20
7.199480652316841,0,0,0,0.1176,-0.99,244.0,-0.0286,0.9588,0.0,ChaCha20
7.620856533613213,0,0,0,0.0203,-1.1544,244.0,0.012,0.979,0.002,ChaCha20
7.124015236617687,0,0,0,0.0998,-1.1807,278.0,0.0248,0.9588,0.0,ChaCha20
7.793154274407085,0,0,0,0.0639,-1.1975,266.5,-0.0262,0.9894,0.0117,ChaCha20
5.78125,0,0,0,0.0297,-1.4602,248.0,0.0489,0.8533,0.0,ChaCha20
7.54707297604783,0,0,0,-0.0125,-1.2309,290.0,-0.0397,0.979,0.002,ChaCha20
5.8125,0,0,0,0.186,-1.3938,240.0,0.1188,0.8533,0.0,ChaCha20
7.593758285603589,0,0,0,-0.0661,-1.1523,251.0,0.0723,0.979,0.0,ChaCha20
7.236628210927494,0,0,0,0.038,-1.221,232.0,0.0078,0.9588,0.0,ChaCha20
7.811190665957773,0,0,0,-0.0114,-1.2388,263.5,0.0318,0.9894,0.0049,ChaCha20
7.213037976484885,0,0,0,-0.0038,-1.3078,244.0,-0.0137,0.9588,0.0,ChaCha20
7.608855325621205,0,0,0,-0.0371,-1.1279,242.0,0.0221,0.979,0.0,ChaCha20
5.78125,0,0,0,-0.1475,-1.0981,248.0,0.1451,0.8533,0.0,ChaCha20
7.816679063270245,0,0,0,0.0032,-1.2201,244.5,-0.0106,0.9894,0.0098,ChaCha20
7.081259314400864,0,0,0,0.0817,-1.0915,298.0,0.0605,0.9588,0.0,ChaCha20
7.823221007331869,0,0,0,-0.033,-1.2295,239.5,-0.0092,0.9894,0.0049,ChaCha20
7.12071191389348,0,0,0,-0.1055,-1.0504,274.0,-0.0141,0.9588,0.0,ChaCha20
5.75,0,0,0,-0.197,-1.2639,256.0,0.0153,0.8533,0.0,ChaCha20
5.90625,0,0,0,0.2452,-1.3099,216.0,0.2084,0.8533,0.0,ChaCha20
7.195007031114784,0,0,0,0.1128,-1.2882,238.0,0.0137,0.9588,0.0,ChaCha20
5.800704882778696,0,0,0,-0.4412,-0.9936,248.0,0.0182,0.8533,0.0,ChaCha20
7.215105652316841,0,0,0,0.0296,-1.2087,236.0,-0.0214,0.9588,0.0,ChaCha20
7.587242903546812,0,0,0,-0.0769,-1.2118,247.0,0.0079,0.979,0.0078,ChaCha20
5.84375,0,0,0,0.0346,-1.3521,232.0,-0.0877,0.8533,0.0,ChaCha20
7.571089943564428,0,0,0,-0.049,-1.2164,264.0,-0.02,0.979,0.0059,ChaCha20
7.84178048215702,0,0,0,-0.0384,-1.1902,220.0,-0.0128,0.9894,0.0039,ChaCha20
7.793176348097804,0,0,0,0.0129,-1.1923,263.5,0.0304,0.9894,0.0059,ChaCha20
5.75,0,0,0,-0.1373,-1.1409,256.0,-0.0707,0.8533,0.0,ChaCha20
